Device Name,Vendor,Model,Card Name,IfName,IfOper,Speed,SFP_Type,ModuleClass,Splitter L1 Name,SFP_Mismatch,SFP_Missing
ANC01012G00,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/1,up,2488000000,XGS-PON,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,ANC01X00044,False,False
ANC01012G00,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/2,up,2488000000,XGS-PON,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,ANC01X0004A,False,False
ANC01012G00,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/3,up,2488000000,XGS-PON,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,ANC01X0004E,False,False
ANC01012G00,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/4,up,2488000000,XGS-PON,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,ANC01X0004K,False,False
ANC01012G00,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/5,up,2488000000,XGS-PON,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,ANC01X00179,False,False
ANC01012G00,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/6,up,2488000000,XGS-PON,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,ANC01X39R62,False,False
ANC01012G00,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/7,up,2488000000,XGS-PON,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,ANC01X3I2NT,False,False
ANC01012G00,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/8,up,2488000000,XGS-PON,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,ANC01X3GS44,False,False
ANC01012G00,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/9,up,2488000000,XGS-PON,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,ANC01X3MTW0,False,False
ANC01019G00,Fiberhome,AN6001-G16,GPOP,PON 1/1,up,2500000000,GPON,classbplus,ANC01X000E1,False,False
ANC01019G00,Fiberhome,AN6001-G16,GPOP,PON 1/2,up,2500000000,GPON,classbplus,ANC01X000E8,False,False
ANC01019G00,Fiberhome,AN6001-G16,GPOP,PON 1/3,up,2500000000,GPON,classbplus,ANC01X000EF,False,False
ANC01019G00,Fiberhome,AN6001-G16,GPOP,PON 1/4,up,2500000000,GPON,classbplus,ANC01X3AR51,False,False
ANC01019G00,Fiberhome,AN6001-G16,GPOP,PON 1/5,up,2500000000,GPON,classbplus,ANC01X3AR5A,False,False
ANC01019G00,Fiberhome,AN6001-G16,GPOP,PON 1/6,up,2500000000,GPON,classbplus,ANC01X1QRT1,False,False
ANC01019G00,Fiberhome,AN6001-G16,GPOP,PON 1/7,up,2500000000,GPON,classbplus,ANC01X1QRK1,False,False
ANC01019G00,Fiberhome,AN6001-G16,GPOP,PON 1/8,up,2500000000,GPON,classbplus,ANC01X1QRM1,False,False
ANC01024G00,Fiberhome,AN6001-G16,GPOP,PON 1/1,up,2500000000,GPON,classbplus,YST05X0008Y,False,False
ANC01024G00,Fiberhome,AN6001-G16,GPOP,PON 1/3,up,2500000000,GPON,classbplus,YST05X0009B,False,False
ANC01024G00,Fiberhome,AN6001-G16,GPOP,PON 1/4,up,2500000000,GPON,classbplus,YST05X38GTH,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/0,up,2488000000,GPON,GPON/CLASS C++,ANC01X000JF,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/1,up,2488000000,GPON,GPON/CLASS B+,ANC01X000JK,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/10,up,2488000000,GPON,GPON/CLASS B+,ANC01X000L7,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/11,up,2488000000,GPON,GPON/CLASS B+,ANC01X000LB,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/12,up,2488000000,GPON,GPON/CLASS B+,ANC01X000LG,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/13,up,2488000000,GPON,GPON/CLASS B+,ANC01X000LL,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/14,up,2488000000,GPON,GPON/CLASS B+,ANC01X000LQ,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/15,up,2488000000,GPON,GPON/CLASS B+,ANC01X000LY,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/2,up,2488000000,GPON,GPON/CLASS B+,ANC01X000JP,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/3,up,2488000000,GPON,GPON/CLASS B+,ANC01X000JU,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/4,up,2488000000,GPON,GPON/CLASS B+,ANC01X000JZ,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/5,up,2488000000,GPON,GPON/CLASS B+,ANC01X000K8,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/6,up,2488000000,GPON,GPON/CLASS B+,ANC01X000KG,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/7,up,2488000000,GPON,GPON/CLASS B+,ANC01X000KK,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/8,up,2488000000,GPON,GPON/CLASS B+,ANC01X000KS,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/9,up,2488000000,GPON,GPON/CLASS B+,ANC01X000KZ,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/0,up,2488000000,GPON,GPON/CLASS B+,ANC01X000M8,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/1,up,2488000000,GPON,GPON/CLASS B+,ANC01X000MD,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/10,up,2488000000,GPON,GPON/CLASS B+,ANC01X000V6,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/11,up,2488000000,GPON,GPON/CLASS B+,ANC01X0014U,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/12,up,2488000000,GPON,GPON/CLASS B+,ANC01X0015H,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/13,up,2488000000,GPON,GPON/CLASS B+,ANC01X0015L,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/14,up,2488000000,GPON,GPON/CLASS B+,ANC01X00165,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/15,up,2488000000,GPON,GPON/CLASS B+,ANC01X0015Y,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/2,up,2488000000,GPON,GPON/CLASS B+,ANC01X000MI,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/3,up,2488000000,GPON,GPON/CLASS B+,ANC01X000MQ,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/4,up,2488000000,GPON,GPON/CLASS B+,ANC01X000MX,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/5,up,2488000000,GPON,GPON/CLASS B+,ANC01X000N8,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/6,up,2488000000,GPON,GPON/CLASS B+,ANC01X000NP,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/7,up,2488000000,GPON,GPON/CLASS B+,ANC01X000NS,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/8,up,2488000000,GPON,GPON/CLASS B+,ANC01X000VE,False,False
ANC01025GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/9,up,2488000000,GPON,GPON/CLASS B+,ANC01X000NY,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/0,up,2488000000,GPON,GPON/CLASS B+,ANC01X000YS,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/1,up,2488000000,GPON,GPON/CLASS B+,ANC01X000YJ,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/10,up,2488000000,GPON,GPON/CLASS B+,ANC01X0010W,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/11,up,2488000000,GPON,GPON/CLASS B+,ANC01X000ZP,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/12,up,2488000000,GPON,GPON/CLASS B+,ANC01X0011H,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/13,up,2488000000,GPON,GPON/CLASS B+,ANC01X0011Q,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/14,up,2488000000,GPON,GPON/CLASS B+,ANC01X000ZG,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/15,up,2488000000,GPON,GPON/CLASS B+,ANC01X000Z7,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/2,up,2488000000,GPON,GPON/CLASS B+,ANC01X00124,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/3,up,2488000000,GPON,GPON/CLASS B+,ANC01X0011Y,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/4,up,2488000000,GPON,GPON/CLASS B+,ANC01X000YA,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/5,up,2488000000,GPON,GPON/CLASS B+,ANC01X000YY,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/6,up,2488000000,GPON,GPON/CLASS B+,ANC01X000ZY,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/7,up,2488000000,GPON,GPON/CLASS B+,ANC01X00108,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/8,up,2488000000,GPON,GPON/CLASS B+,ANC01X0010H,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/1/9,up,2488000000,GPON,GPON/CLASS B+,ANC01X0010P,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/0,up,2488000000,GPON,GPON/CLASS B+,ANC01X00118,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/1,up,2488000000,GPON,GPON/CLASS B+,ANC01X00112,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/10,up,2488000000,GPON,GPON/CLASS B+,ANC01X00182,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/11,up,2488000000,GPON,GPON/CLASS B+,ANC01X0016U,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/12,up,2488000000,GPON,GPON/CLASS B+,ANC01X2V6LT,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/13,up,2488000000,GPON,GPON/CLASS B+,ANC01X3NBP1,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/14,up,2488000000,GPON,GPON/CLASS B+,ANC01X0018G,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/15,up,2488000000,GPON,GPON/CLASS B+,ANC01X0019J,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/2,up,2488000000,GPON,GPON/CLASS B+,ANC01X00129,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/3,up,2488000000,GPON,GPON/CLASS B+,ANC01X0012E,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/4,up,2488000000,GPON,GPON/CLASS B+,ANC01X0012I,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/5,up,2488000000,GPON,GPON/CLASS B+,ANC01X0012P,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/6,up,2488000000,GPON,GPON/CLASS B+,ANC01X0012V,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/7,up,2488000000,GPON,GPON/CLASS B+,ANC01X0012Z,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/8,up,2488000000,GPON,GPON/CLASS B+,ANC01X00137,False,False
ANC01026GO0,Huawei,MA5800-X2,H901GPHF,GPON 0/2/9,up,2488000000,GPON,GPON/CLASS B+,ANC01X0015D,False,False
ANC01027GO0,ZTE,C320,GTGOG,gpon_1/1/1,up,2488000000,GPON,GPON/B+,ANC01X00KK1,False,False
ANC01027GO0,ZTE,C320,GTGOG,gpon_1/1/2,up,2488000000,GPON,GPON/B+,ANC01X35KMT,False,False
ANC01027GO0,ZTE,C320,GTGOG,gpon_1/1/3,up,2488000000,GPON,GPON/B+,ANC01X34KVA,False,False
ANC01027GO0,ZTE,C320,GTGOG,gpon_1/1/4,up,2488000000,GPON,GPON/B+,ANC01X34R3D,False,False
ANC01027GO0,ZTE,C320,GTGOG,gpon_1/1/5,up,2488000000,GPON,GPON/B+,ANC01X34XON,False,False
ANC01027GO0,ZTE,C320,GTGOG,gpon_1/1/6,up,2488000000,GPON,GPON/B+,ANC01X39YGR,False,False
ANC01027GO0,ZTE,C320,GTGOG,gpon_1/1/7,up,2488000000,GPON,GPON/B+,ANC01X3AXGA,False,False
ANC01027GO0,ZTE,C320,GTGOG,gpon_1/1/8,up,2488000000,GPON,GPON/B+,ANC01X3BK17,False,False
ANC01028GO0,ZTE,C320,GTGOG,gpon_1/1/1,up,2488000000,GPON,GPON/B+,ANC01X3B5BG,False,False
ANC01028GO0,ZTE,C320,GTGOG,gpon_1/1/2,up,2488000000,GPON,GPON/B+,ANC01X3B58P,False,False
ANC01028GO0,ZTE,C320,GTGOG,gpon_1/1/3,up,2488000000,GPON,GPON/B+,ANC01X00ZHA,False,False
ANC01028GO0,ZTE,C320,GTGOG,gpon_1/1/4,up,2488000000,GPON,GPON/B+,ANC01X3HLWY,False,False
ANC01028GO0,ZTE,C320,GTGOG,gpon_1/1/5,up,2488000000,GPON,GPON/B+,ANC01X3RFQ1,False,False
ANC01028GO0,ZTE,C320,GTGOG,gpon_1/1/6,up,2488000000,GPON,GPON/B+,ANC01X3QSBU,False,False
ANC01029GO0,ZTE,C320,GTGOG,gpon_1/1/1,up,2488000000,GPON,GPON/B+,ANC01X000IA,False,False
ANC01029GO0,ZTE,C320,GTGOG,gpon_1/1/2,up,2488000000,GPON,GPON/B+,ANC01X3KXPO,False,False
ANC01029GO0,ZTE,C320,GTGOG,gpon_1/1/3,up,2488000000,GPON,GPON/B+,ANC01X3BVP1,False,False
ANC01029GO0,ZTE,C320,GTGOG,gpon_1/1/4,up,2488000000,GPON,GPON/B+,ANC01X000CX,False,False
ANC01029GO0,ZTE,C320,GTGOG,gpon_1/1/5,up,2488000000,GPON,GPON/B+,ANC01X3BVP2,False,False
ANC01029GO0,ZTE,C320,GTGOG,gpon_1/1/6,up,2488000000,GPON,GPON/B+,ANC01X3BVR1,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/1,up,2488000000,GPON,GPON/B+,ANC02X00001,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/10,up,2488000000,GPON,GPON/B+,ANC02X0000S,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/11,up,2488000000,GPON,GPON/B+,ANC02X0000V,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/12,up,2488000000,GPON,GPON/B+,ANC02X0000Z,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/13,up,2488000000,GPON,GPON/B+,ANC02X00014,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/14,up,2488000000,GPON,GPON/B+,ANC02X00017,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/15,up,2488000000,GPON,GPON/B+,ANC02X0001B,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/16,up,2488000000,GPON,GPON/B+,ANC02X0001E,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/2,up,2488000000,GPON,GPON/B+,ANC02X00003,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/3,up,2488000000,GPON,GPON/B+,ANC02X00007,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/4,up,2488000000,GPON,GPON/B+,ANC02X0000B,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/5,up,2488000000,GPON,GPON/B+,ANC02X0000F,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/6,up,2488000000,GPON,GPON/B+,ANC02X0000I,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/7,up,2488000000,GPON,GPON/B+,ANC02X0000K,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/8,up,2488000000,GPON,GPON/B+,ANC02X0000M,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/1/9,up,2488000000,GPON,GPON/B+,ANC02X0000Q,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/2/1,up,2488000000,GPON,GPON/B+,ANC02X0001H,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/2/2,up,2488000000,GPON,GPON/B+,ANC02X0001L,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/2/3,up,2488000000,GPON,GPON/B+,ANC02X0001O,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/2/4,up,2488000000,GPON,GPON/B+,ANC02X0001R,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/2/5,up,2488000000,GPON,GPON/B+,ANC02X0001V,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/2/6,up,2488000000,GPON,GPON/B+,ANC02X0001X,False,False
ANC02002GO0,ZTE,C320,GTGHG,gpon_1/2/7,up,2488000000,GPON,GPON/B+,ANC02X00020,False,False
ANC02010GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/1,up,12500000000,XGS-PON,Combo C+,ANC02X1UCL0,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/0,up,2488000000,GPON,GPON/CLASS B+,ANC03X00001,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/1,up,2488000000,GPON,GPON/CLASS B+,ANC03X00006,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/10,up,2488000000,GPON,GPON/CLASS B+,ANC03X00019,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/11,up,2488000000,GPON,GPON/CLASS B+,ANC03X0001E,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/12,up,2488000000,GPON,GPON/CLASS B+,ANC03X0001J,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/13,up,2488000000,GPON,GPON/CLASS B+,ANC03X0001O,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/14,up,2488000000,GPON,GPON/CLASS B+,ANC03X0001T,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/15,up,2488000000,GPON,GPON/CLASS B+,ANC03X000DY,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/2,up,2488000000,GPON,GPON/CLASS B+,ANC03X0000A,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/3,up,2488000000,GPON,GPON/CLASS B+,ANC03X0000E,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/4,up,2488000000,GPON,GPON/CLASS B+,ANC03X0000J,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/5,up,2488000000,GPON,GPON/CLASS B+,ANC03X0000N,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/6,up,2488000000,GPON,GPON/CLASS B+,ANC03X0000R,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/7,up,2488000000,GPON,GPON/CLASS B+,ANC03X0000V,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/8,up,2488000000,GPON,GPON/CLASS B+,ANC03X00010,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/9,up,2488000000,GPON,GPON/CLASS B+,ANC03X00014,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/1/0,up,2488000000,GPON,GPON/CLASS B+,ANC03X3AGHK,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/1/1,up,2488000000,GPON,GPON/CLASS B+,ANC03X3I4QG,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/1/2,up,2488000000,GPON,GPON/CLASS B+,ANC03X00JD1,False,False
ANC03001GO0,Huawei,MA5608T,H805GPFD,GPON 0/1/3,up,2488000000,GPON,GPON/CLASS B+,ANC03X3PQW1,False,False
ANC03009G00,Fiberhome,AN6001-G16,GPOP,PON 1/1,up,2500000000,GPON,GPON Class B+,ANC03X0005U,False,False
ANC03009G00,Fiberhome,AN6001-G16,GPOP,PON 1/2,up,2500000000,GPON,classbplus,ANC03X00062,False,False
ANC03009G00,Fiberhome,AN6001-G16,GPOP,PON 1/3,up,2500000000,GPON,classbplus,ANC03X00068,False,False
ANC03009G00,Fiberhome,AN6001-G16,GPOP,PON 1/4,up,2500000000,GPON,classbplus,ANC03X3AGF9,False,False
ANC03009G00,Fiberhome,AN6001-G16,GPOP,PON 1/5,up,2500000000,GPON,classbplus,ANC03X3KVG2,False,False
ANC03012G00,Fiberhome,AN6001-G16,GPOP,PON 1/1,up,2500000000,GPON,nan,ANC03X000DD,False,True
ANC03012G00,Fiberhome,AN6001-G16,GPOP,PON 1/2,up,2500000000,GPON,classbplus,ANC03X000DM,False,False
ANC03012G00,Fiberhome,AN6001-G16,GPOP,PON 1/3,up,2500000000,GPON,classbplus,ANC03X34QKC,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/1,up,2488000000,GPON,GPON/B+,ANC04X00001,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/10,up,2488000000,GPON,GPON/B+,ANC04X00016,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/11,up,2488000000,GPON,GPON/B+,ANC04X0001B,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/12,up,2488000000,GPON,GPON/B+,ANC04X0001G,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/13,up,2488000000,GPON,GPON/B+,ANC04X0001K,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/14,up,2488000000,GPON,GPON/B+,ANC04X0001P,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/15,up,2488000000,GPON,GPON/B+,ANC04X0001U,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/16,up,2488000000,GPON,GPON/B+,ANC04X0001Z,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/2,up,2488000000,GPON,GPON/B+,ANC04X00005,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/3,up,2488000000,GPON,GPON/B+,ANC04X0000A,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/4,up,2488000000,GPON,GPON/B+,ANC04X0000F,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/5,up,2488000000,GPON,GPON/B+,ANC04X0000K,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/6,up,2488000000,GPON,GPON/B+,ANC04X0000N,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/7,up,2488000000,GPON,GPON/B+,ANC04X0000S,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/8,up,2488000000,GPON,GPON/B+,ANC04X0000X,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/1/9,up,2488000000,GPON,GPON/B+,ANC04X00012,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/1,up,2488000000,GPON,GPON/B+,ANC04X00023,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/10,up,2488000000,GPON,GPON/B+,ANC04X00039,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/11,up,2488000000,GPON,GPON/B+,ANC04X0003E,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/12,down,2488000000,GPON,GPON/B+,ANC04X0003J,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/13,up,2488000000,GPON,GPON/B+,ANC04X0003O,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/14,up,2488000000,GPON,GPON/B+,ANC04X0003T,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/2,up,2488000000,GPON,GPON/B+,ANC04X00028,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/3,up,2488000000,GPON,GPON/B+,ANC04X0002B,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/4,up,2488000000,GPON,GPON/B+,ANC04X0002F,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/5,up,2488000000,GPON,GPON/B+,ANC04X0002K,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/6,up,2488000000,GPON,GPON/B+,ANC04X0002P,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/7,up,2488000000,GPON,GPON/B+,ANC04X0002U,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/8,up,2488000000,GPON,GPON/B+,ANC04X0002Z,False,False
ANC04001GO0,ZTE,C320,GTGHG,gpon_1/2/9,up,2488000000,GPON,GPON/B+,ANC04X00034,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/1,up,2488000000,GPON,GPON/B+,ANC05X00001,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/10,up,2488000000,GPON,GPON/B+,ANC05X00017,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/11,up,2488000000,GPON,GPON/B+,ANC05X0001C,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/12,up,2488000000,GPON,GPON/B+,ANC05X0001H,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/13,up,2488000000,GPON,GPON/B+,ANC05X0001M,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/14,up,2488000000,GPON,GPON/B+,ANC05X0001R,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/15,up,2488000000,GPON,GPON/B+,ANC05X0001V,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/16,up,2488000000,GPON,GPON/B+,ANC05X0001Z,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/2,up,2488000000,GPON,GPON/B+,ANC05X00006,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/3,up,2488000000,GPON,GPON/B+,ANC05X0000A,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/4,up,2488000000,GPON,GPON/B+,ANC05X0000E,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/5,up,2488000000,GPON,GPON/B+,ANC05X0000I,False,False
ANC05001GO0,ZTE,C320,GTGHG,gpon_1/1/6,up,2488000000,GPON,GPON/B+,ANC05X0000N,False,False
